country,year,sex,age,suicides_no,population,suicides_100k_pop
Netherlands,1990,female,35-54 years,184,1976000,9.31174089068826
Netherlands,1990,female,5-14 years,2,874200,0.22878059940517045
Netherlands,1990,female,55-74 years,145,1338000,10.837070254110612
Netherlands,1990,female,75+ years,80,535700,14.933731566175098
Netherlands,1990,male,15-24 years,98,1195500,8.197406942701798
Netherlands,1990,male,25-34 years,204,1287400,15.845890942985864
Netherlands,1990,male,35-54 years,322,2065400,15.590200445434299
Netherlands,1990,male,5-14 years,5,915200,0.5463286713286714
Netherlands,1990,male,55-74 years,185,1167900,15.840397294288895
Netherlands,1990,male,75+ years,95,279100,34.037979218917954
Netherlands,1991,female,15-24 years,40,1119900,3.5717474774533438
Netherlands,1991,female,25-34 years,107,1245900,8.588169194959466
Netherlands,1991,female,35-54 years,190,2017700,9.41666253655152
Netherlands,1991,female,5-14 years,0,878300,0.0
Netherlands,1991,female,55-74 years,179,1346300,13.295699324073388
Netherlands,1991,female,75+ years,62,544800,11.380323054331866
Netherlands,1991,male,15-24 years,114,1167200,9.766963673749142
Netherlands,1991,male,25-34 years,198,1305600,15.165441176470589
Netherlands,1991,male,35-54 years,374,2106700,17.75288365690416
Netherlands,1991,male,5-14 years,3,918500,0.326619488296135
Netherlands,1991,male,55-74 years,225,1181700,19.04036557501904
Netherlands,1991,male,75+ years,119,282200,42.16867469879518
Netherlands,1992,female,15-24 years,41,1093300,3.7501143327540474
Netherlands,1992,female,25-34 years,84,1256200,6.68683330679828
Netherlands,1992,female,35-54 years,214,2061000,10.383309073265405
Netherlands,1992,female,5-14 years,2,885700,0.22581009371118888
Netherlands,1992,female,55-74 years,137,1355000,10.110701107011069
Netherlands,1992,female,75+ years,68,552700,12.303238646643749
Netherlands,1992,male,15-24 years,103,1138000,9.050966608084359
Netherlands,1992,male,25-34 years,208,1318100,15.780289811091722
Netherlands,1992,male,35-54 years,381,2149600,17.724227763304803
Netherlands,1992,male,5-14 years,1,925300,0.10807305738679347
Netherlands,1992,male,55-74 years,242,1196700,20.22227793097685
Netherlands,1992,male,75+ years,106,285300,37.15387311601823
Netherlands,1993,female,15-24 years,37,1065900,3.4712449573130684
Netherlands,1993,female,25-34 years,90,1265300,7.112937643246661
Netherlands,1993,female,35-54 years,195,2103800,9.268941914630668
Netherlands,1993,female,5-14 years,2,893100,0.2239390885679095
Netherlands,1993,female,55-74 years,141,1366000,10.322108345534406
Netherlands,1993,female,75+ years,70,558500,12.53357206803939
Netherlands,1993,male,15-24 years,115,1107600,10.382809678584326
Netherlands,1993,male,25-34 years,216,1327900,16.266285111830708
Netherlands,1993,male,35-54 years,361,2191300,16.474239036188564
Netherlands,1993,male,5-14 years,3,933300,0.3214400514304082
Netherlands,1993,male,55-74 years,239,1213500,19.695096827358878
Netherlands,1993,male,75+ years,86,287400,29.923451635351427
Netherlands,1994,female,15-24 years,42,1033300,4.064647246685377
Netherlands,1994,female,25-34 years,84,1273100,6.598067708742439
Netherlands,1994,female,35-54 years,198,2145300,9.229478394630123
Netherlands,1994,female,5-14 years,1,900700,0.11102475852115021
Netherlands,1994,female,55-74 years,122,1379300,8.845066337997535
Netherlands,1994,female,75+ years,53,563200,9.410511363636363
Netherlands,1994,male,15-24 years,98,1072500,9.137529137529137
Netherlands,1994,male,25-34 years,216,1335500,16.173717708723323
Netherlands,1994,male,35-54 years,415,2231800,18.594856169907697
Netherlands,1994,male,5-14 years,3,941100,0.318775900541919
Netherlands,1994,male,55-74 years,254,1232600,20.606847314619504
Netherlands,1994,male,75+ years,98,289300,33.87487037677152
Netherlands,1995,female,15-24 years,44,999100,4.403963567210489
Netherlands,1995,female,25-34 years,84,1278100,6.5722556920428765
Netherlands,1995,female,35-54 years,198,2185200,9.060955518945633
Netherlands,1995,female,5-14 years,1,908700,0.11004732034774953
Netherlands,1995,female,55-74 years,127,1388600,9.145902347688319
Netherlands,1995,female,75+ years,57,573300,9.942438513867085
Netherlands,1995,male,15-24 years,95,1036300,9.167229566727782
Netherlands,1995,male,25-34 years,194,1339800,14.479773100462754
Netherlands,1995,male,35-54 years,404,2270500,17.79343756881744
Netherlands,1995,male,5-14 years,5,949500,0.526592943654555
Netherlands,1995,male,55-74 years,226,1249500,18.087234893957582
Netherlands,1995,male,75+ years,76,295400,25.727826675693972
Netherlands,1996,female,15-24 years,38,971700,3.9106720181125865
Netherlands,1996,female,25-34 years,89,1277700,6.965641386867026
Netherlands,1996,female,35-54 years,195,2226800,8.756960661038262
Netherlands,1996,female,5-14 years,1,918000,0.10893246187363834
Netherlands,1996,female,55-74 years,147,1393200,10.551248923341948
Netherlands,1996,female,75+ years,64,586600,10.910330719399932
Netherlands,1996,male,15-24 years,85,1006800,8.44259038537942
Netherlands,1996,male,25-34 years,226,1336900,16.904779714264343
Netherlands,1996,male,35-54 years,419,2308800,18.147955647955648
Netherlands,1996,male,5-14 years,4,959800,0.4167534903104813
Netherlands,1996,male,55-74 years,207,1263600,16.38176638176638
Netherlands,1996,male,75+ years,102,303800,33.574720210664914
Netherlands,1997,female,15-24 years,42,949700,4.422449194482468
Netherlands,1997,female,25-34 years,87,1271400,6.84285040113261
Netherlands,1997,female,35-54 years,195,2270400,8.588794926004228
Netherlands,1997,female,5-14 years,0,929200,0.0
Netherlands,1997,female,55-74 years,136,1399300,9.719145286929178
Netherlands,1997,female,75+ years,70,598400,11.697860962566844
Netherlands,1997,male,15-24 years,111,982900,11.293112218943941
Netherlands,1997,male,25-34 years,210,1327000,15.825169555388094
Netherlands,1997,male,35-54 years,398,2348800,16.94482288828338
Netherlands,1997,male,5-14 years,11,971900,1.1318036835065337
Netherlands,1997,male,55-74 years,206,1279200,16.10381488430269
Netherlands,1997,male,75+ years,106,311700,34.00705806865576
Netherlands,1998,female,15-24 years,21,934500,2.247191011235955
Netherlands,1998,female,25-34 years,78,1258000,6.200317965023848
Netherlands,1998,female,35-54 years,211,2311100,9.129851585824932
Netherlands,1998,female,5-14 years,3,941700,0.31857279388340237
Netherlands,1998,female,55-74 years,139,1410200,9.856757906679903
Netherlands,1998,female,75+ years,65,610000,10.655737704918034
Netherlands,1998,male,15-24 years,89,967100,9.202771171543791
Netherlands,1998,male,25-34 years,226,1308900,17.26640690656276
Netherlands,1998,male,35-54 years,375,2387900,15.70417521671762
Netherlands,1998,male,5-14 years,6,984900,0.6091989034419738
Netherlands,1998,male,55-74 years,205,1300000,15.769230769230768
Netherlands,1998,male,75+ years,101,320300,31.532937870746174
Netherlands,1999,female,15-24 years,41,927300,4.4214385851396525
Netherlands,1999,female,25-34 years,80,1236700,6.4688283334681005
Netherlands,1999,female,35-54 years,196,2348600,8.3453972579409
Netherlands,1999,female,5-14 years,5,953700,0.5242738806752647
Netherlands,1999,female,55-74 years,123,1426700,8.621293895002454
Netherlands,1999,female,75+ years,58,620800,9.342783505154639
Netherlands,1999,male,15-24 years,82,960000,8.541666666666666
Netherlands,1999,male,25-34 years,193,1281700,15.05812592650386
Netherlands,1999,male,35-54 years,427,2424400,17.61260518066326
Netherlands,1999,male,5-14 years,7,997200,0.7019655034095468
Netherlands,1999,male,55-74 years,218,1326500,16.43422540520166
Netherlands,1999,male,75+ years,89,328400,27.10109622411693
Netherlands,2000,female,15-24 years,18,927539,1.94061920846455
Netherlands,2000,female,25-34 years,67,1212404,5.526210735035516
Netherlands,2000,female,35-54 years,221,2386392,9.260842309226648
Netherlands,2000,female,5-14 years,0,962570,0.0
Netherlands,2000,female,55-74 years,146,1444755,10.105519620973798
Netherlands,2000,female,75+ years,49,629463,7.784413063198313
Netherlands,2000,male,15-24 years,90,960741,9.367769253107758
Netherlands,2000,male,25-34 years,162,1251135,12.948242995360213
Netherlands,2000,male,35-54 years,440,2462006,17.871605511928077
Netherlands,2000,male,5-14 years,5,1006683,0.4966806829955408
Netherlands,2000,male,55-74 years,208,1354147,15.360223077701313
Netherlands,2000,male,75+ years,95,335400,28.32438878950507
Netherlands,2001,female,15-24 years,32,934725,3.423466795046672
Netherlands,2001,female,25-34 years,61,1188832,5.131086646389061
Netherlands,2001,female,35-54 years,209,2406952,8.683181052218739
Netherlands,2001,female,5-14 years,2,967153,0.2067925136974191
Netherlands,2001,female,55-74 years,106,1478539,7.16923936399378
Netherlands,2001,female,75+ years,54,636833,8.47946007823087
Netherlands,2001,male,15-24 years,71,968251,7.332809364513953
Netherlands,2001,male,25-34 years,183,1222239,14.972521740837921
Netherlands,2001,male,35-54 years,452,2481934,18.211604337585126
Netherlands,2001,male,5-14 years,1,1012887,0.09872769617933688
Netherlands,2001,male,55-74 years,208,1397177,14.887161755454034
Netherlands,2001,male,75+ years,95,342815,27.711739567988566
Netherlands,2002,female,15-24 years,26,943864,2.754634142206928
Netherlands,2002,female,25-34 years,57,1164180,4.896150079884554
Netherlands,2002,female,35-54 years,218,2409590,9.047182300723358
Netherlands,2002,female,5-14 years,2,969671,0.20625552378074627
Netherlands,2002,female,55-74 years,148,1527586,9.688488896860799
Netherlands,2002,female,75+ years,56,642771,8.712278556437674
Netherlands,2002,male,15-24 years,80,978378,8.176798742408353
Netherlands,2002,male,25-34 years,179,1191890,15.018164427925397
Netherlands,2002,male,35-54 years,482,2481771,19.42161464534802
Netherlands,2002,male,5-14 years,5,1015880,0.4921841162342009
Netherlands,2002,male,55-74 years,227,1454558,15.6061153972547
Netherlands,2002,male,75+ years,90,350179,25.701141416247122
Netherlands,2003,female,15-24 years,29,950780,3.0501272639306674
Netherlands,2003,female,25-34 years,48,1137043,4.221476232649073
Netherlands,2003,female,35-54 years,193,2416242,7.987610512523166
Netherlands,2003,female,5-14 years,1,972603,0.102816873894076
Netherlands,2003,female,55-74 years,142,1570271,9.043025057458236
Netherlands,2003,female,75+ years,71,648808,10.943144967386345
Netherlands,2003,male,15-24 years,68,985449,6.9004078343983295
Netherlands,2003,male,25-34 years,165,1157639,14.253148002097372
Netherlands,2003,male,35-54 years,459,2483688,18.48058210209978
Netherlands,2003,male,5-14 years,2,1018379,0.19639053829664593
Netherlands,2003,male,55-74 years,246,1504780,16.347904677095656
Netherlands,2003,male,75+ years,78,357715,21.805068280614456
Netherlands,2004,female,15-24 years,25,955899,2.615339068248842
Netherlands,2004,female,25-34 years,42,1105273,3.7999661622060796
Netherlands,2004,female,35-54 years,231,2430075,9.50587944816518
Netherlands,2004,female,5-14 years,2,974836,0.20516271454890875
Netherlands,2004,female,55-74 years,132,1606894,8.214605319330335
Netherlands,2004,female,75+ years,60,656752,9.135868638390138
Netherlands,2004,male,15-24 years,72,988827,7.281354574662707
Netherlands,2004,male,25-34 years,141,1118373,12.607600505377007
Netherlands,2004,male,35-54 years,489,2492028,19.622572459057444
Netherlands,2004,male,5-14 years,7,1021382,0.6853459332551386
Netherlands,2004,male,55-74 years,230,1548535,14.852747919808076
Netherlands,2004,male,75+ years,83,366987,22.616604947859187
Netherlands,2005,female,15-24 years,33,960181,3.4368520101939115
Netherlands,2005,female,25-34 years,55,1071944,5.130865045188928
Netherlands,2005,female,35-54 years,228,2446316,9.320136891554485
Netherlands,2005,female,5-14 years,2,975331,0.20505859036573226
Netherlands,2005,female,55-74 years,134,1639946,8.1710007524638
Netherlands,2005,female,75+ years,48,666329,7.203648648040232
Netherlands,2005,male,15-24 years,78,992090,7.862189922285276
Netherlands,2005,male,25-34 years,144,1078642,13.350119872951359
Netherlands,2005,male,35-54 years,503,2502562,20.099402132694415
Netherlands,2005,male,5-14 years,11,1021870,1.0764578664605087
Netherlands,2005,male,55-74 years,258,1587471,16.252265395714314
Netherlands,2005,male,75+ years,80,377913,21.168893369637985
Netherlands,2006,female,15-24 years,34,963837,3.5275674206323266
Netherlands,2006,female,25-34 years,51,1042374,4.892677676150786
Netherlands,2006,female,35-54 years,207,2458615,8.41937432253525
Netherlands,2006,female,5-14 years,3,974095,0.3079781746133591
Netherlands,2006,female,55-74 years,141,1670944,8.438343834383438
Netherlands,2006,female,75+ years,43,676057,6.360410438764779
Netherlands,2006,male,15-24 years,91,996333,9.13349251706006
Netherlands,2006,male,25-34 years,143,1044859,13.686057161779724
Netherlands,2006,male,35-54 years,468,2508382,18.657445317340024
Netherlands,2006,male,5-14 years,1,1019999,0.09803931180324686
Netherlands,2006,male,55-74 years,248,1623656,15.27417137620284
Netherlands,2006,male,75+ years,95,389546,24.387363751649357
Netherlands,2007,female,15-24 years,22,970052,2.267919657915246
Netherlands,2007,female,25-34 years,48,1017477,4.717551354969203
Netherlands,2007,female,35-54 years,171,2464793,6.937702273578349
Netherlands,2007,female,5-14 years,4,972473,0.41132247373448927
Netherlands,2007,female,55-74 years,124,1703333,7.279844868854182
Netherlands,2007,female,75+ years,41,686244,5.974551325767512
Netherlands,2007,male,15-24 years,72,1003453,7.175223951694798
Netherlands,2007,male,25-34 years,114,1018680,11.190952997997409
Netherlands,2007,male,35-54 years,427,2508053,17.025158559248947
Netherlands,2007,male,5-14 years,5,1018393,0.49096959621678465
Netherlands,2007,male,55-74 years,250,1660580,15.054980789844512
Netherlands,2007,male,75+ years,76,401873,18.91144714872609
Netherlands,2008,female,15-24 years,31,980609,3.1613007834927074
Netherlands,2008,female,25-34 years,41,1001975,4.091918461039447
Netherlands,2008,female,35-54 years,184,2464321,7.466559754187868
Netherlands,2008,female,5-14 years,0,972276,0.0
Netherlands,2008,female,55-74 years,153,1737666,8.804914177983571
Netherlands,2008,female,75+ years,39,696023,5.603263110558128
Netherlands,2008,male,15-24 years,67,1014326,6.605371448626969
Netherlands,2008,male,25-34 years,119,1005566,11.83413122559832
Netherlands,2008,male,35-54 years,462,2502579,18.46095567812245
Netherlands,2008,male,5-14 years,5,1018474,0.4909305490370889
Netherlands,2008,male,55-74 years,252,1698728,14.83462920491097
Netherlands,2008,male,75+ years,86,414420,20.75189421359973
Netherlands,2009,female,15-24 years,24,991956,2.4194621535632628
Netherlands,2009,female,25-34 years,48,996321,4.81772440809739
Netherlands,2009,female,35-54 years,209,2458921,8.49966306359578
Netherlands,2009,female,5-14 years,2,971815,0.20580048671815107
Netherlands,2009,female,55-74 years,131,1773158,7.387948507690798
Netherlands,2009,female,75+ years,48,705088,6.80766088771898
Netherlands,2009,male,15-24 years,77,1025904,7.505575570423743
Netherlands,2009,male,25-34 years,115,1003333,11.46179782783981
Netherlands,2009,male,35-54 years,484,2493610,19.409610965628143
Netherlands,2009,male,5-14 years,6,1017952,0.589418754518877
Netherlands,2009,male,55-74 years,290,1737021,16.695250086210816
Netherlands,2009,male,75+ years,96,427097,22.477329505943615
Netherlands,2010,female,15-24 years,26,1000536,2.5986071465694387
Netherlands,2010,female,25-34 years,53,997025,5.3158145482811365
Netherlands,2010,female,35-54 years,208,2448571,8.494750611683305
Netherlands,2010,female,5-14 years,1,970105,0.10308162518490266
Netherlands,2010,female,55-74 years,143,1809756,7.901617676637071
Netherlands,2010,female,75+ years,46,714774,6.435600623413834
Netherlands,2010,male,15-24 years,97,1034368,9.377706966959535
Netherlands,2010,male,25-34 years,115,1005583,11.436151963587292
Netherlands,2010,male,35-54 years,496,2479310,20.00556606475189
Netherlands,2010,male,5-14 years,5,1015895,0.4921768489853774
Netherlands,2010,male,55-74 years,332,1774913,18.705142167531594
Netherlands,2010,male,75+ years,82,440573,18.61212557283356
Netherlands,2011,female,15-24 years,38,1004949,3.7812864135393935
Netherlands,2011,female,25-34 years,63,1002441,6.284659147022119
Netherlands,2011,female,35-54 years,210,2433362,8.630035317392151
Netherlands,2011,female,5-14 years,1,967820,0.10332499845012501
Netherlands,2011,female,55-74 years,161,1847013,8.716776763347092
Netherlands,2011,female,75+ years,40,724633,5.52003565943036
Netherlands,2011,male,15-24 years,85,1039605,8.176182300008175
Netherlands,2011,male,25-34 years,138,1010996,13.649905637608853
Netherlands,2011,male,35-54 years,504,2459735,20.490012135453618
Netherlands,2011,male,5-14 years,3,1013127,0.2961129256253165
Netherlands,2011,male,55-74 years,316,1813398,17.425849151703048
Netherlands,2011,male,75+ years,91,455083,19.996352313753754
Netherlands,2012,female,15-24 years,33,1006742,3.2779003955333144
Netherlands,2012,female,25-34 years,58,1008927,5.748681520070332
Netherlands,2012,female,35-54 years,240,2414858,9.93847257271442
Netherlands,2012,female,5-14 years,2,963480,0.20758085274214305
Netherlands,2012,female,55-74 years,182,1885068,9.654824123055507
Netherlands,2012,female,75+ years,55,734017,7.493014466967387
Netherlands,2012,male,15-24 years,97,1041845,9.310406058482789
Netherlands,2012,male,25-34 years,143,1017789,14.050063421789782
Netherlands,2012,male,35-54 years,532,2436155,21.837690951519914
Netherlands,2012,male,5-14 years,4,1008342,0.39669080530216927
Netherlands,2012,male,55-74 years,319,1852538,17.219619786476713
Netherlands,2012,male,75+ years,91,469742,19.372336303758235
Netherlands,2013,female,15-24 years,46,1009345,4.557410994258653
